job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Data Analyst,Junior Data Analyst,"Munich, Germany",via BeBee,Full-time,False,Germany,2024-01-01 15:06:12,True,False,Germany,,,,Hubert Burda Media,"['r', 'python', 'spss', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['spss', 'excel', 'tableau', 'power bi'], 'programming': ['r', 'python']}"
Data Scientist,Data Scientist (Specialist) 5+ Exp,"Ahmedabad, Gujarat, India",via LinkedIn,Full-time,False,India,2024-01-01 15:07:47,False,False,India,,,,Tecblic,"['python', 'aws', 'azure', 'tensorflow', 'pytorch', 'keras', 'nltk', 'opencv', 'matplotlib', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'cloud': ['aws', 'azure'], 'libraries': ['tensorflow', 'pytorch', 'keras', 'nltk', 'opencv', 'matplotlib'], 'programming': ['python']}"
Data Analyst,Data Analyst,France,via BeBee,Full-time,False,France,2024-01-01 15:12:12,False,False,France,,,,LHH Recruitment Solutions-,"['sql', 'python', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql', 'python']}"
Data Analyst,Data Analyste H/F,France,via BeBee,Contractor and Temp work,False,France,2024-01-01 15:12:48,False,False,France,,,,Groupe MGEN,"['sql', 'power bi', 'powerpoint']","{'analyst_tools': ['power bi', 'powerpoint'], 'programming': ['sql']}"
Data Engineer,Ingénieur de recherche en quantification d'incertitudes et data...,France,via BeBee,Full-time,False,France,2024-01-01 15:13:50,False,False,France,,,,DASSAULT SYSTEMES,"['c++', 'python', 'vue']","{'programming': ['c++', 'python'], 'webframeworks': ['vue']}"
Data Engineer,Comptable Transition Numérique et Data H/F,France,via BeBee,Full-time,False,France,2024-01-01 15:13:50,True,False,France,,,,FED FINANCE,['excel'],{'analyst_tools': ['excel']}
Senior Data Analyst,Senior Data Analyst,United Kingdom,via Recruiterwise,Full-time,False,United Kingdom,2024-01-01 15:17:46,True,False,United Kingdom,,,,Harnham,"['python', 'gcp', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['gcp'], 'programming': ['python']}"
Machine Learning Engineer,Machine Learning Engineer,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2024-01-01 15:18:00,False,False,United Kingdom,,,,Allegiance Technology,"['python', 'pytorch', 'docker']","{'libraries': ['pytorch'], 'other': ['docker'], 'programming': ['python']}"
Senior Data Analyst,Senior Data Analyst,"Tel Aviv-Yafo, Israel",via LinkedIn,Full-time,False,Israel,2024-01-01 15:22:22,False,False,Israel,,,,easy,"['python', 'sql', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'programming': ['python', 'sql']}"
Data Analyst,Business Data Analyst - GTM Data & Analytics Group,"Herzliya, Israel",via LinkedIn,Full-time,False,Israel,2024-01-01 15:22:22,False,False,Israel,,,,AppsFlyer,"['sql', 'python', 'go', 'looker', 'excel']","{'analyst_tools': ['looker', 'excel'], 'programming': ['sql', 'python', 'go']}"
Data Scientist,Data Science Lead,"Tel Aviv-Yafo, Israel",via LinkedIn,Full-time,False,Israel,2024-01-01 15:22:25,False,False,Israel,,,,easy,['sql'],{'programming': ['sql']}
Business Analyst,Operations Engineer,"Herzliya, Israel",via LinkedIn,Full-time,False,Israel,2024-01-01 15:22:27,True,False,Israel,,,,Shavit Software,"['python', 'bash', 'redis', 'mariadb', 'postgresql', 'mysql', 'airflow', 'hadoop', 'kafka', 'spark', 'fastapi', 'linux', 'docker', 'kubernetes', 'ansible', 'jenkins', 'git', 'yarn', 'flow']","{'databases': ['redis', 'mariadb', 'postgresql', 'mysql'], 'libraries': ['airflow', 'hadoop', 'kafka', 'spark'], 'os': ['linux'], 'other': ['docker', 'kubernetes', 'ansible', 'jenkins', 'git', 'yarn', 'flow'], 'programming': ['python', 'bash'], 'webframeworks': ['fastapi']}"
Data Scientist,IS Functional Analyst,"Panama City, Panama",via LinkedIn Panamá,Full-time,False,Panama,2024-01-01 15:22:37,False,False,Panama,,,,ABB,,
Business Analyst,"business analyst, analyst data","Herstal, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 15:22:54,True,False,Belgium,,,,Talentfinder,,
Software Engineer,engineer,"Antwerp, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 15:23:16,True,False,Belgium,,,,Pfizer,,
Cloud Engineer,"engineer design, engineer civil, contract engineer, lead engineer","Vilvoorde, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 15:23:16,True,False,Belgium,,,,Vinçotte,,
Software Engineer,Full Stack Developer,"Guayaquil, Ecuador",via BeBee Ecuador,Full-time,False,Ecuador,2024-01-01 15:25:34,True,False,Ecuador,,,,Interfell C.A,"['java', 'mongodb', 'mongodb', 'python', 'c', 'postgresql', 'aws', 'spring', 'react', 'angular', 'node', 'docker']","{'cloud': ['aws'], 'databases': ['mongodb', 'postgresql'], 'libraries': ['spring', 'react'], 'other': ['docker'], 'programming': ['java', 'mongodb', 'python', 'c'], 'webframeworks': ['angular', 'node']}"
Data Analyst,Financial Reimbursement Data Analyst,"Cranbury, NJ",via BeBee,Full-time,False,"New York, United States",2024-01-01 15:59:54,False,False,United States,,,,CBIZ,"['t-sql', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'programming': ['t-sql']}"
Data Analyst,Project Data Analyst III (3712) with Security Clearance,"Chantilly, VA",via LinkedIn,Full-time,False,"New York, United States",2024-01-01 15:59:58,False,False,United States,,,,ClearanceJobs,"['outlook', 'word', 'excel', 'powerpoint']","{'analyst_tools': ['outlook', 'word', 'excel', 'powerpoint']}"
Business Analyst,Business Analyst,"San Antonio, TX",via ZipRecruiter,Full-time,False,"Texas, United States",2024-01-01 16:00:29,False,True,United States,,,,CGI,"['c#', 'sql', 'c', 'azure', 'jira']","{'async': ['jira'], 'cloud': ['azure'], 'programming': ['c#', 'sql', 'c']}"
Data Scientist,Lead Data Scientist - Remote | WFH,Anywhere,via LinkedIn,Full-time,True,"New York, United States",2024-01-01 16:01:00,False,False,United States,,,,Get It Recruit - Information Technology,"['python', 'pytorch', 'tensorflow']","{'libraries': ['pytorch', 'tensorflow'], 'programming': ['python']}"
Data Engineer,Staff Data Engineer from New York (USA),Anywhere,via Jobgether,Full-time,True,"New York, United States",2024-01-01 16:02:28,True,True,United States,,,,Tinder,"['python', 'sql', 'aws', 'redshift', 'gcp', 'bigquery', 'kafka', 'airflow', 'looker', 'kubernetes', 'docker', 'terraform']","{'analyst_tools': ['looker'], 'cloud': ['aws', 'redshift', 'gcp', 'bigquery'], 'libraries': ['kafka', 'airflow'], 'other': ['kubernetes', 'docker', 'terraform'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer (Remote),Anywhere,via ZipRecruiter,Full-time,True,"California, United States",2024-01-01 16:03:13,True,False,United States,,,,Labor Finders,,
Senior Data Engineer,Senior Data Engineer,"San Francisco, CA",via LinkedIn,Full-time,False,"Florida, United States",2024-01-01 16:05:23,False,True,United States,,,,Atlassian,"['c', 'python', 'sql', 'aws', 'spark', 'airflow', 'kafka', 'atlassian']","{'cloud': ['aws'], 'libraries': ['spark', 'airflow', 'kafka'], 'other': ['atlassian'], 'programming': ['c', 'python', 'sql']}"
Data Analyst,Data Analyst,"Dresden, Germany",via BeBee,Full-time,False,Germany,2024-01-01 16:06:12,True,False,Germany,,,,Sunfire GmbH,"['python', 'sql', 'pyspark']","{'libraries': ['pyspark'], 'programming': ['python', 'sql']}"
Data Engineer,Geo Data Engineer,"Hanover, Germany",via BeBee,Full-time,False,Germany,2024-01-01 16:06:32,False,False,Germany,,,,K+S Aktiengesellschaft,,
Data Engineer,Data Engineer,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2024-01-01 16:07:53,False,False,India,,,,Atlassian,"['python', 'sql', 'aws', 'spark', 'airflow', 'kafka', 'atlassian']","{'cloud': ['aws'], 'libraries': ['spark', 'airflow', 'kafka'], 'other': ['atlassian'], 'programming': ['python', 'sql']}"
Senior Data Engineer,Senior Data Engineer from Canada,Anywhere,via Jobgether,Full-time,True,Canada,2024-01-01 16:08:39,True,False,Canada,,,,Scribd,"['sql', 'scala', 'java', 'python', 'elasticsearch', 'cassandra', 'aws', 'databricks', 'hadoop', 'spark', 'kafka', 'git', 'gitlab', 'github', 'docker', 'jenkins', 'terraform', 'jira', 'slack']","{'async': ['jira'], 'cloud': ['aws', 'databricks'], 'databases': ['elasticsearch', 'cassandra'], 'libraries': ['hadoop', 'spark', 'kafka'], 'other': ['git', 'gitlab', 'github', 'docker', 'jenkins', 'terraform'], 'programming': ['sql', 'scala', 'java', 'python'], 'sync': ['slack']}"
Cloud Engineer,Lead Test Automation Engineer,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 16:09:21,False,False,Canada,,,,World Data Lab,"['sql', 'nosql', 'python', 'r', 'java', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'programming': ['sql', 'nosql', 'python', 'r', 'java']}"
Business Analyst,External & Market Reporting Analyst,Riyadh Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2024-01-01 16:09:32,False,False,Saudi Arabia,,,,Client of Matcha Talent,"['sas', 'sas', 'r', 'python', 'spss']","{'analyst_tools': ['sas', 'spss'], 'programming': ['sas', 'r', 'python']}"
Business Analyst,"Regional Needs Assessment, Analyst","Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 16:09:42,False,False,Colombia,,,,International Rescue Committee,"['r', 'spss']","{'analyst_tools': ['spss'], 'programming': ['r']}"
Software Engineer,Ingeniero(a) Devops Senior,"Medellín, Medellin, Antioquia, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 16:09:49,True,False,Colombia,,,,ALGAR TECH,['oracle'],{'cloud': ['oracle']}
Software Engineer,DevOps Engineer Senior with Upper English level and Azure experience,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 16:09:49,True,False,Colombia,,,,sistemasgl,"['java', 'aws', 'puppet', 'chef']","{'cloud': ['aws'], 'other': ['puppet', 'chef'], 'programming': ['java']}"
Data Engineer,Data Engineer,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2024-01-01 16:12:08,True,False,Hong Kong,,,,Nigel Frank,"['python', 'scala', 'spark', 'hadoop']","{'libraries': ['spark', 'hadoop'], 'programming': ['python', 'scala']}"
Data Scientist,Data scientist (F/H),"Lyon, France",via LinkedIn,Full-time,False,France,2024-01-01 16:12:46,False,False,France,,,,Groupe APICIL,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Data Engineer,Data Engineer Snowflake F/H,"Lyon, France",via LinkedIn,Full-time,False,France,2024-01-01 16:14:40,False,False,France,,,,KPC,"['sql', 'python', 'java', 'scala', 'snowflake', 'kafka', 'sap', 'qlik', 'tableau', 'chef']","{'analyst_tools': ['sap', 'qlik', 'tableau'], 'cloud': ['snowflake'], 'libraries': ['kafka'], 'other': ['chef'], 'programming': ['sql', 'python', 'java', 'scala']}"
Software Engineer,"Senior Software Development Engineer, Business Data Technologies","Ciudad Nezahualcóyotl, State of Mexico, Mexico",via BeBee,Full-time,False,Mexico,2024-01-01 16:16:08,False,False,Mexico,,,,Amazon,"['java', 'python', 'aws']","{'cloud': ['aws'], 'programming': ['java', 'python']}"
Senior Data Scientist,Senior Specialist SAP Data Volume,"Ciudad Nezahualcóyotl, State of Mexico, Mexico",via BeBee,Full-time,False,Mexico,2024-01-01 16:16:11,False,False,Mexico,,,,Nestlé,['sap'],{'analyst_tools': ['sap']}
Software Engineer,Work from Home Senior DevOps Release Engineer,"Leon, Guanajuato, Mexico",via BeBee,Full-time,False,Mexico,2024-01-01 16:16:11,False,False,Mexico,,,,AgileEngine,"['ruby', 'ruby', 'bash', 'python', 'java', 'aws', 'express', 'terraform', 'ansible']","{'cloud': ['aws'], 'other': ['terraform', 'ansible'], 'programming': ['ruby', 'bash', 'python', 'java'], 'webframeworks': ['ruby', 'express']}"
Cloud Engineer,Senior FullStack Engineer,"Nairobi, Kenya",via BeBee Kenya,Full-time,False,Kenya,2024-01-01 16:16:47,True,False,Kenya,,,,Grafana Labs,"['mongodb', 'mongodb', 'html', 'css', 'typescript', 'go', 'db2', 'azure', 'bigquery', 'databricks', 'oracle', 'snowflake', 'react', 'looker', 'sap', 'splunk', 'gitlab', 'docker', 'kubernetes', 'git', 'jira']","{'analyst_tools': ['looker', 'sap', 'splunk'], 'async': ['jira'], 'cloud': ['azure', 'bigquery', 'databricks', 'oracle', 'snowflake'], 'databases': ['mongodb', 'db2'], 'libraries': ['react'], 'other': ['gitlab', 'docker', 'kubernetes', 'git'], 'programming': ['mongodb', 'html', 'css', 'typescript', 'go']}"
Data Scientist,Data Scientist & AI: Bootcamp and Project Work (online –...,Finland,via LinkedIn Finland,Part-time,False,Finland,2024-01-01 16:17:11,False,False,Finland,,,,Moyyn,['python'],{'programming': ['python']}
Data Engineer,AWS Data Engineer - Entry (Terraform/Python/SQL),"Johannesburg, South Africa",via LinkedIn,Full-time,False,South Africa,2024-01-01 16:17:28,False,False,South Africa,,,,k0deHut,"['python', 'sql', 'powershell', 'bash', 'dynamodb', 'aws', 'redshift', 'oracle', 'spark', 'kafka', 'linux', 'unix', 'terraform', 'docker', 'confluence', 'jira']","{'async': ['confluence', 'jira'], 'cloud': ['aws', 'redshift', 'oracle'], 'databases': ['dynamodb'], 'libraries': ['spark', 'kafka'], 'os': ['linux', 'unix'], 'other': ['terraform', 'docker'], 'programming': ['python', 'sql', 'powershell', 'bash']}"
Machine Learning Engineer,Decision Scientist- Associate (Machine Learning and Statistics...,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2024-01-01 16:17:53,False,False,United Kingdom,,,,JPMorgan Chase & Co.,"['python', 'pytorch', 'tensorflow']","{'libraries': ['pytorch', 'tensorflow'], 'programming': ['python']}"
Senior Data Engineer,Senior Data Engineer,United Kingdom,via Recruiterwise,Full-time,False,United Kingdom,2024-01-01 16:18:11,True,False,United Kingdom,,,,Electus Recruitment Solutions,"['sql', 'python', 'scala', 'c', 'c++', 'java', 'azure', 'aws', 'hadoop', 'spark']","{'cloud': ['azure', 'aws'], 'libraries': ['hadoop', 'spark'], 'programming': ['sql', 'python', 'scala', 'c', 'c++', 'java']}"
Data Analyst,Sales Data Analyst Junior,"Anzola dell'Emilia, Metropolitan City of Bologna, Italy",via BeBee,Full-time,False,Italy,2024-01-01 16:18:31,False,False,Italy,,,,Fabbri 1905,,
Senior Data Scientist,Senior Data Scientist - Growth,"Auckland, New Zealand",via LinkedIn,Full-time,False,New Zealand,2024-01-01 16:19:05,False,False,New Zealand,,,,Atlassian,"['sql', 'python', 'r', 'tableau', 'microstrategy', 'sap', 'looker', 'atlassian']","{'analyst_tools': ['tableau', 'microstrategy', 'sap', 'looker'], 'other': ['atlassian'], 'programming': ['sql', 'python', 'r']}"
Data Engineer,Data Engineer - BigBrain,"Tel Aviv-Yafo, Israel",via Comeet,Full-time,False,Israel,2024-01-01 16:22:27,True,False,Israel,,,,monday.com,"['python', 'java', 'scala', 'ruby', 'ruby', 'sql', 'aws', 'hadoop', 'spark', 'kafka', 'airflow', 'monday.com']","{'async': ['monday.com'], 'cloud': ['aws'], 'libraries': ['hadoop', 'spark', 'kafka', 'airflow'], 'programming': ['python', 'java', 'scala', 'ruby', 'sql'], 'webframeworks': ['ruby']}"
Data Analyst,DATA ANALYST,"Sint-Jans-Molenbeek, Belgium",via JobMESH.be,Full-time,False,Belgium,2024-01-01 16:22:54,True,False,Belgium,,,,Cream Consulting,"['sql', 'python', 'r', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'python', 'r']}"
Data Analyst,Data Analist,"Hasselt, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 16:22:54,True,False,Belgium,,,,LGA IT,,
Business Analyst,BUSINESS INTELLIGENCE ANALYST,"Sint-Jans-Molenbeek, Belgium",via JobMESH.be,Full-time,False,Belgium,2024-01-01 16:22:59,False,False,Belgium,,,,Cream Consulting,"['sas', 'sas', 'vba', 'sql', 'cognos', 'ssis', 'excel', 'tableau', 'power bi', 'ssrs']","{'analyst_tools': ['sas', 'cognos', 'ssis', 'excel', 'tableau', 'power bi', 'ssrs'], 'programming': ['sas', 'vba', 'sql']}"
Data Analyst,Tracking - Analytics Engineer,"Kortrijk, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 16:22:59,True,False,Belgium,,,,DPG Media,,
Data Scientist,DATA SCIENTIST,"Sint-Jans-Molenbeek, Belgium",via LifeworQ,Full-time,False,Belgium,2024-01-01 16:23:04,False,False,Belgium,,,,Cream Consulting,"['matlab', 'r', 'sas', 'sas', 'python', 'java']","{'analyst_tools': ['sas'], 'programming': ['matlab', 'r', 'sas', 'python', 'java']}"
Data Engineer,Data Engineer,"Aalst, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 16:23:14,True,False,Belgium,,,,Mediahuis,,
Data Engineer,Data Engineer – Data Team,"Hasselt, Belgium",via BeBee,Full-time,False,Belgium,2024-01-01 16:23:14,True,False,Belgium,,,,Mediahuis,,
Data Analyst,SR/ HR DATA ANALYST by Qatar Energy - Hiring Urgently,"Doha, Qatar",via GrabJobs,Full-time,False,Qatar,2024-01-01 16:24:03,False,False,Qatar,,,,Oil And Gas Job Search Ltd,"['r', 'sql', 'sap']","{'analyst_tools': ['sap'], 'programming': ['r', 'sql']}"
Data Analyst,Data Analyst Bootcamp and Project Work (remote -part time) @ Moyyn...,Anywhere,via LinkedIn,Part-time,True,Norway,2024-01-01 16:24:23,True,False,Norway,,,,Moyyn,['python'],{'programming': ['python']}
Cloud Engineer,DevOps Azure Engineer - Remote - Latin America from Latin America,Anywhere,via Jobgether,Full-time,True,Guatemala,2024-01-01 16:29:36,True,False,Guatemala,,,,FullStack Labs,"['azure', 'docker', 'kubernetes', 'terraform']","{'cloud': ['azure'], 'other': ['docker', 'kubernetes', 'terraform']}"
Data Analyst,Principal Data Analyst - Enterprise & Sales,"San Francisco, CA",via LinkedIn,Full-time,False,"California, United States",2024-01-01 17:00:15,False,True,United States,,,,Atlassian,"['c', 'sql', 'excel', 'tableau', 'atlassian']","{'analyst_tools': ['excel', 'tableau'], 'other': ['atlassian'], 'programming': ['c', 'sql']}"
Data Scientist,Battery Data Scientist,"Boston, MA",via LinkedIn,Full-time,False,"New York, United States",2024-01-01 17:01:00,False,True,United States,,,,Lawrence Harvey,"['python', 'r', 'pytorch', 'tensorflow', 'keras']","{'libraries': ['pytorch', 'tensorflow', 'keras'], 'programming': ['python', 'r']}"
Data Scientist,Data Scientist Jobs,"McLean, VA",via Clearance Jobs,Full-time,False,"New York, United States",2024-01-01 17:01:03,False,False,United States,,,,Leidos,"['sql', 'python', 'aws', 'tidyverse', 'matplotlib', 'tableau', 'git']","{'analyst_tools': ['tableau'], 'cloud': ['aws'], 'libraries': ['tidyverse', 'matplotlib'], 'other': ['git'], 'programming': ['sql', 'python']}"
Data Scientist,Health Data Scientist- Consultant,"Atlanta, GA",via Smart Recruiters Jobs,Full-time,False,"Illinois, United States",2024-01-01 17:01:58,False,True,United States,,,,Jobs for Humanity,"['sql', 'python', 'r', 'power bi', 'git']","{'analyst_tools': ['power bi'], 'other': ['git'], 'programming': ['sql', 'python', 'r']}"
Data Engineer,Data Engineer,Anywhere,via Upwork,Contractor and Temp work,True,"New York, United States",2024-01-01 17:02:30,False,False,United States,,,,Upwork,,
Senior Data Engineer,Senior Data Engineer,Massachusetts,via Jobg8,Full-time,False,"California, United States",2024-01-01 17:03:13,True,True,United States,,,,DraftKings,"['sql', 'python', 'mysql', 'snowflake', 'aws', 'airflow', 'kafka', 'tableau', 'bitbucket', 'github', 'terraform', 'jira', 'confluence']","{'analyst_tools': ['tableau'], 'async': ['jira', 'confluence'], 'cloud': ['snowflake', 'aws'], 'databases': ['mysql'], 'libraries': ['airflow', 'kafka'], 'other': ['bitbucket', 'github', 'terraform'], 'programming': ['sql', 'python']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,True,India,2024-01-01 17:07:47,False,False,India,,,,Lotus Interworks,"['python', 'sql', 'aws', 'azure', 'flask']","{'cloud': ['aws', 'azure'], 'programming': ['python', 'sql'], 'webframeworks': ['flask']}"
Data Analyst,Data Analyst,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2024-01-01 17:07:49,False,False,India,,,,SmartCoin Financials,['sql'],{'programming': ['sql']}
Data Engineer,Data Engineer,"New Delhi, Delhi, India",via BeBee India,Full-time,False,India,2024-01-01 17:07:59,False,False,India,,,,Wodio,"['python', 'java', 'aws', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'java']}"
Software Engineer,"Software Engineer​/JS, RoR, Python, Scala","Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 17:09:17,True,False,Canada,,,,Emplifi,"['python', 'scala', 'javascript', 'ruby', 'ruby', 'sql', 'mongo', 'react', 'ruby on rails']","{'libraries': ['react'], 'programming': ['python', 'scala', 'javascript', 'ruby', 'sql', 'mongo'], 'webframeworks': ['ruby', 'ruby on rails']}"
Business Analyst,Operational Analyst,"Bello, Antioquia, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:39,False,False,Colombia,,,,DHL,['excel'],{'analyst_tools': ['excel']}
Business Analyst,Groceries Operations Analyst,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:39,False,False,Colombia,,,,Rappi,"['sql', 'python', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'programming': ['sql', 'python']}"
Data Scientist,Data Specialist,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:39,True,False,Colombia,,,,Teleperformance Colombia,"['sql', 'sql server', 'power bi']","{'analyst_tools': ['power bi'], 'databases': ['sql server'], 'programming': ['sql']}"
Data Analyst,Especialista en Datos,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:42,True,False,Colombia,,,,Teleperformance Colombia,"['sql', 'sql server', 'power bi']","{'analyst_tools': ['power bi'], 'databases': ['sql server'], 'programming': ['sql']}"
Data Scientist,Data Scientist,"Colombia, Huila, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:46,False,False,Colombia,,,,Polymath Ventures,"['python', 'r', 'sql']","{'programming': ['python', 'r', 'sql']}"
Data Scientist,Python Developer with Data Sciencie Junior,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:46,True,False,Colombia,,,,Masiv,"['python', 'aws', 'azure', 'spark', 'pyspark']","{'cloud': ['aws', 'azure'], 'libraries': ['spark', 'pyspark'], 'programming': ['python']}"
Data Scientist,Data Scientist,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:46,False,False,Colombia,,,,Multiplica,"['sql', 'python', 'r', 'javascript', 'spark']","{'libraries': ['spark'], 'programming': ['sql', 'python', 'r', 'javascript']}"
Data Engineer,Data Engineer,"Colombia, Huila, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:49,True,False,Colombia,,,,FENARC,"['sql', 'bigquery', 'gcp', 'airflow']","{'cloud': ['bigquery', 'gcp'], 'libraries': ['airflow'], 'programming': ['sql']}"
Software Engineer,Desarrollador DevOps Senior,"Bogotá, Bogota, Colombia",via BeBee,Full-time,False,Colombia,2024-01-01 17:09:49,True,False,Colombia,,,,Sense Digital,['centos'],{'os': ['centos']}
Machine Learning Engineer,Applied Scientist - Generative Ai,"Madrid, Spain",via Jobijoba,Full-time,False,Spain,2024-01-01 17:10:02,False,False,Spain,,,,Amazon,"['python', 'c++', 'java', 'pytorch', 'tensorflow']","{'libraries': ['pytorch', 'tensorflow'], 'programming': ['python', 'c++', 'java']}"
Business Analyst,Maintenance Control Center Engineer,Spain,via BeBee,Full-time,False,Spain,2024-01-01 17:10:20,False,False,Spain,,,,Resource Group,,
Data Scientist,Data Scientist,"Jakarta, Indonesia",via Stickearn.freshteam.com,Full-time,False,Indonesia,2024-01-01 17:10:30,False,False,Indonesia,,,,StickEarn,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}"
Data Scientist,Data & Reporting Specialist,Australia,via Trabajo.org,Full-time,False,Australia,2024-01-01 17:10:47,True,False,Australia,,,,Hays,"['sql', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['sql']}"
Data Analyst,People Data Executive,Australia,via Trabajo.org,Full-time,False,Australia,2024-01-01 17:10:53,True,False,Australia,,,,Hays,['sap'],{'analyst_tools': ['sap']}
Software Engineer,Senior Automation Engineer,Australia,via Trabajo.org,Full-time,False,Australia,2024-01-01 17:10:53,True,False,Australia,,,,Hays,"['python', 'aws', 'selenium', 'git', 'jenkins']","{'cloud': ['aws'], 'libraries': ['selenium'], 'other': ['git', 'jenkins'], 'programming': ['python']}"
Cloud Engineer,Engineer - Roads Maintenance Council Contracts,"Canberra ACT, Australia",via Trabajo.org,Full-time,False,Australia,2024-01-01 17:10:53,True,False,Australia,,,,Hilltops Council,,
Data Engineer,Stage PFE DATA ENGINEER H/F,Tunisia,via Tanitjobs.com,Internship,False,Tunisia,2024-01-01 17:11:00,False,False,Tunisia,,,,PrendsTaPart,"['python', 'laravel']","{'programming': ['python'], 'webframeworks': ['laravel']}"
Data Engineer,Alternance - Chargé de Projet Data (H/F),France,via BeBee,Full-time,False,France,2024-01-01 17:13:50,False,False,France,,,,McCormick Retail Services,"['vue', 'sap', 'qlik', 'excel', 'dax', 'power bi']","{'analyst_tools': ['sap', 'qlik', 'excel', 'dax', 'power bi'], 'webframeworks': ['vue']}"
Senior Data Engineer,Senior Data Engineer - GCP,"Monterrey, Nuevo Leon, Mexico",via Indeed,Full-time,False,Mexico,2024-01-01 17:16:08,False,False,Mexico,,,,"Perficient, Inc","['sql', 'python', 'java', 'gcp', 'bigquery', 'azure', 'aws', 'unix', 'linux', 'git']","{'cloud': ['gcp', 'bigquery', 'azure', 'aws'], 'os': ['unix', 'linux'], 'other': ['git'], 'programming': ['sql', 'python', 'java']}"
Data Engineer,FACILITY ENGINEER ( on-site at Data Center),"Nonthaburi, Thailand",via JobTH,Contractor,False,Thailand,2024-01-01 17:17:00,True,False,Thailand,,,,บริษัท ลองดาต้า เทคโนโลยี (ประเทศไทย) จำกัด,,
Data Scientist,"Data Scientist, Consultant","Arlington, VA",via Smart Recruiters Jobs,Full-time,False,Georgia,2024-01-01 17:21:06,False,True,United States,,,,Jobs for Humanity,"['python', 'sql', 'power bi', 'tableau', 'qlik']","{'analyst_tools': ['power bi', 'tableau', 'qlik'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer - Apprentice,Anywhere,via JobTeaser,Part-time and Internship,True,Panama,2024-01-01 17:22:44,False,False,Panama,,,,Euronext Securities,"['sql', 'python', 'java', 'scala', 'mysql', 'postgresql', 'hadoop', 'spark', 'kafka', 'unity']","{'databases': ['mysql', 'postgresql'], 'libraries': ['hadoop', 'spark', 'kafka'], 'other': ['unity'], 'programming': ['sql', 'python', 'java', 'scala']}"
Senior Data Analyst,Senior Functional Analyst Data Modelling & Reporting,"Anderlecht, Belgium",via SaluteMyJob,Full-time,False,Belgium,2024-01-01 17:22:54,True,False,Belgium,,,,NN Belgium,"['go', 'sql', 'scala', 'snowflake', 'azure', 'databricks', 'power bi', 'ssrs', 'flow']","{'analyst_tools': ['power bi', 'ssrs'], 'cloud': ['snowflake', 'azure', 'databricks'], 'other': ['flow'], 'programming': ['go', 'sql', 'scala']}"
